condition,run,epoch,episode,row_id,scan,occ
no_mem,scripted,,14,canon-full_grid_active-14,7,0.2580
no_mem,scripted,,14,canon-full_grid_active-14,8,0.1873
no_mem,scripted,,14,canon-full_grid_active-14,9,0.4382
no_mem,scripted,,14,canon-full_grid_active-14,10,0.2261
no_mem,scripted,,14,canon-full_grid_active-14,11,0.3675
no_mem,scripted,,14,canon-full_grid_active-14,12,0.2968
no_mem,scripted,,14,canon-full_grid_active-14,13,0.5477
no_mem,scripted,,14,canon-full_grid_active-14,14,0.2968
no_mem,scripted,,14,canon-full_grid_active-14,15,0.2580
no_mem,scripted,,14,canon-full_grid_active-14,16,0.2968
no_mem,scripted,,14,canon-full_grid_active-14,17,0.2968
no_mem,scripted,,14,canon-full_grid_active-14,18,0.2580
no_mem,scripted,,14,canon-full_grid_active-14,19,0.2968
no_mem,scripted,,14,canon-full_grid_active-14,20,0.3675
no_mem,scripted,,14,canon-full_grid_active-14,21,0.1873
no_mem,scripted,,14,canon-full_grid_active-14,22,0.2968
no_mem,scripted,,14,canon-full_grid_active-14,23,0.3286
no_mem,scripted,,14,canon-full_grid_active-14,24,0.3286
no_mem,scripted,,14,canon-full_grid_active-14,25,0.4452
no_mem,scripted,,14,canon-full_grid_active-14,26,0.3357
no_mem,scripted,,14,canon-full_grid_active-14,27,0.2261
no_mem,scripted,,14,canon-full_grid_active-14,28,0.3675
no_mem,scripted,,14,canon-full_grid_active-14,29,0.2580
no_mem,scripted,,14,canon-full_grid_active-14,30,0.3675
no_mem,scripted,,15,canon-five_ch_wide-15,1,0.2968
no_mem,scripted,,15,canon-five_ch_wide-15,2,0.2580
no_mem,scripted,,15,canon-five_ch_wide-15,3,0.2580
no_mem,scripted,,15,canon-five_ch_wide-15,4,0.2580
no_mem,scripted,,15,canon-five_ch_wide-15,5,0.2580
no_mem,scripted,,15,canon-five_ch_wide-15,6,0.3286
no_mem,scripted,,15,canon-five_ch_wide-15,7,0.2580
no_mem,scripted,,15,canon-five_ch_wide-15,8,0.3286
no_mem,scripted,,15,canon-five_ch_wide-15,9,0.4064
no_mem,scripted,,15,canon-five_ch_wide-15,10,0.2191
no_mem,scripted,,15,canon-five_ch_wide-15,11,0.3675
no_mem,scripted,,15,canon-five_ch_wide-15,12,0.2191
no_mem,scripted,,15,canon-five_ch_wide-15,13,0.2580
no_mem,scripted,,15,canon-five_ch_wide-15,14,0.3286
no_mem,scripted,,15,canon-five_ch_wide-15,15,0.2191
no_mem,scripted,,15,canon-five_ch_wide-15,16,0.2191
no_mem,scripted,,15,canon-five_ch_wide-15,17,0.3286
no_mem,scripted,,15,canon-five_ch_wide-15,18,0.2191
no_mem,scripted,,15,canon-five_ch_wide-15,19,0.1095
no_mem,scripted,,15,canon-five_ch_wide-15,20,0.2191
no_mem,scripted,,15,canon-five_ch_wide-15,21,0.3675
no_mem,scripted,,15,canon-five_ch_wide-15,22,0.3675
no_mem,scripted,,15,canon-five_ch_wide-15,23,0.1873
no_mem,scripted,,15,canon-five_ch_wide-15,24,0.1095
no_mem,scripted,,15,canon-five_ch_wide-15,25,0.1095
no_mem,scripted,,15,canon-five_ch_wide-15,26,0.3675
no_mem,scripted,,15,canon-five_ch_wide-15,27,0.3286
no_mem,scripted,,15,canon-five_ch_wide-15,28,0.2191
no_mem,scripted,,15,canon-five_ch_wide-15,29,0.4064
no_mem,scripted,,15,canon-five_ch_wide-15,30,0.4382
no_mem,scripted,,16,canon-five_plus_four_mixed-16,1,0.2191
no_mem,scripted,,16,canon-five_plus_four_mixed-16,2,0.0389
no_mem,scripted,,16,canon-five_plus_four_mixed-16,3,0.2580
no_mem,scripted,,16,canon-five_plus_four_mixed-16,4,0.2580
no_mem,scripted,,16,canon-five_plus_four_mixed-16,5,0.2580
no_mem,scripted,,16,canon-five_plus_four_mixed-16,6,0.1873
no_mem,scripted,,16,canon-five_plus_four_mixed-16,7,0.2580
no_mem,scripted,,16,canon-five_plus_four_mixed-16,8,0.0777
no_mem,scripted,,16,canon-five_plus_four_mixed-16,9,0.3286
no_mem,scripted,,16,canon-five_plus_four_mixed-16,10,0.3675
no_mem,scripted,,16,canon-five_plus_four_mixed-16,11,0.2580
no_mem,scripted,,16,canon-five_plus_four_mixed-16,12,0.2580
no_mem,scripted,,16,canon-five_plus_four_mixed-16,13,0.4382
no_mem,scripted,,16,canon-five_plus_four_mixed-16,14,0.2580
no_mem,scripted,,16,canon-five_plus_four_mixed-16,15,0.1166
no_mem,scripted,,16,canon-five_plus_four_mixed-16,16,0.1166
no_mem,scripted,,16,canon-five_plus_four_mixed-16,17,0.3675
no_mem,scripted,,16,canon-five_plus_four_mixed-16,18,0.3286
no_mem,scripted,,16,canon-five_plus_four_mixed-16,19,0.2580
no_mem,scripted,,16,canon-five_plus_four_mixed-16,20,0.1873
no_mem,scripted,,16,canon-five_plus_four_mixed-16,21,0.2580
no_mem,scripted,,16,canon-five_plus_four_mixed-16,22,0.2968
no_mem,scripted,,16,canon-five_plus_four_mixed-16,23,0.2580
no_mem,scripted,,16,canon-five_plus_four_mixed-16,24,0.2968
no_mem,scripted,,16,canon-five_plus_four_mixed-16,25,0.2191
no_mem,scripted,,16,canon-five_plus_four_mixed-16,26,0.2580
no_mem,scripted,,16,canon-five_plus_four_mixed-16,27,0.3357
no_mem,scripted,,16,canon-five_plus_four_mixed-16,28,0.1484
no_mem,scripted,,16,canon-five_plus_four_mixed-16,29,0.1873
no_mem,scripted,,16,canon-five_plus_four_mixed-16,30,0.3675
no_mem,scripted,,17,canon-full_grid_active-17,1,0.3675
no_mem,scripted,,17,canon-full_grid_active-17,2,0.2968
no_mem,scripted,,17,canon-full_grid_active-17,3,0.3675
no_mem,scripted,,17,canon-full_grid_active-17,4,0.2968
no_mem,scripted,,17,canon-full_grid_active-17,5,0.1873
no_mem,scripted,,17,canon-full_grid_active-17,6,0.2968
no_mem,scripted,,17,canon-full_grid_active-17,7,0.2968
no_mem,scripted,,17,canon-full_grid_active-17,8,0.1484
no_mem,scripted,,17,canon-full_grid_active-17,9,0.2580
no_mem,scripted,,17,canon-full_grid_active-17,10,0.2968
no_mem,scripted,,17,canon-full_grid_active-17,11,0.1555
no_mem,scripted,,17,canon-full_grid_active-17,12,0.2580
no_mem,scripted,,17,canon-full_grid_active-17,13,0.3675
no_mem,scripted,,17,canon-full_grid_active-17,14,0.1873
no_mem,scripted,,17,canon-full_grid_active-17,15,0.5866
no_mem,scripted,,17,canon-full_grid_active-17,16,0.2968
no_mem,scripted,,17,canon-full_grid_active-17,17,0.0777
no_mem,scripted,,17,canon-full_grid_active-17,18,0.4064
no_mem,scripted,,17,canon-full_grid_active-17,19,0.2580
no_mem,scripted,,17,canon-full_grid_active-17,20,0.2968
no_mem,scripted,,17,canon-full_grid_active-17,21,0.4064
no_mem,scripted,,17,canon-full_grid_active-17,22,0.1873
no_mem,scripted,,17,canon-full_grid_active-17,23,0.4064
no_mem,scripted,,17,canon-full_grid_active-17,24,0.2261
no_mem,scripted,,17,canon-full_grid_active-17,25,0.4064
no_mem,scripted,,17,canon-full_grid_active-17,26,0.2580
no_mem,scripted,,17,canon-full_grid_active-17,27,0.2968
no_mem,scripted,,17,canon-full_grid_active-17,28,0.2968
no_mem,scripted,,17,canon-full_grid_active-17,29,0.2580
no_mem,scripted,,17,canon-full_grid_active-17,30,0.2968
no_mem,scripted,,18,canon-five_ch_wide-18,1,0.1095
no_mem,scripted,,18,canon-five_ch_wide-18,2,0.2191
no_mem,scripted,,18,canon-five_ch_wide-18,3,0.2191
no_mem,scripted,,18,canon-five_ch_wide-18,4,0.2191
no_mem,scripted,,18,canon-five_ch_wide-18,5,0.2191
no_mem,scripted,,18,canon-five_ch_wide-18,6,0.2191
no_mem,scripted,,18,canon-five_ch_wide-18,7,0.2580
no_mem,scripted,,18,canon-five_ch_wide-18,8,0.2191
no_mem,scripted,,18,canon-five_ch_wide-18,9,0.1095
no_mem,scripted,,18,canon-five_ch_wide-18,10,0.1095
no_mem,scripted,,18,canon-five_ch_wide-18,11,0.2580
no_mem,scripted,,18,canon-five_ch_wide-18,12,0.1095
no_mem,scripted,,18,canon-five_ch_wide-18,13,0.3675
no_mem,scripted,,18,canon-five_ch_wide-18,14,0.2191
no_mem,scripted,,18,canon-five_ch_wide-18,15,0.1095
no_mem,scripted,,18,canon-five_ch_wide-18,16,0.3286
no_mem,scripted,,18,canon-five_ch_wide-18,17,0.2191
no_mem,scripted,,18,canon-five_ch_wide-18,18,0.2191
no_mem,scripted,,18,canon-five_ch_wide-18,19,0.1873
no_mem,scripted,,18,canon-five_ch_wide-18,20,0.3675
no_mem,scripted,,18,canon-five_ch_wide-18,21,0.3286
no_mem,scripted,,18,canon-five_ch_wide-18,22,0.2580
no_mem,scripted,,18,canon-five_ch_wide-18,23,0.2580
no_mem,scripted,,18,canon-five_ch_wide-18,24,0.2580
no_mem,scripted,,18,canon-five_ch_wide-18,25,0.2580
no_mem,scripted,,18,canon-five_ch_wide-18,26,0.1095
no_mem,scripted,,18,canon-five_ch_wide-18,27,0.2191
no_mem,scripted,,18,canon-five_ch_wide-18,28,0.3286
no_mem,scripted,,18,canon-five_ch_wide-18,29,0.1095
no_mem,scripted,,18,canon-five_ch_wide-18,30,0.4382
no_mem,scripted,,19,canon-five_plus_four_mixed-19,1,0.1484
no_mem,scripted,,19,canon-five_plus_four_mixed-19,2,0.2191
no_mem,scripted,,19,canon-five_plus_four_mixed-19,3,0.3357
no_mem,scripted,,19,canon-five_plus_four_mixed-19,4,0.2580
no_mem,scripted,,19,canon-five_plus_four_mixed-19,5,0.4064
no_mem,scripted,,19,canon-five_plus_four_mixed-19,6,0.3675
no_mem,scripted,,19,canon-five_plus_four_mixed-19,7,0.2580
no_mem,scripted,,19,canon-five_plus_four_mixed-19,8,0.4382
no_mem,scripted,,19,canon-five_plus_four_mixed-19,9,0.0389
no_mem,scripted,,19,canon-five_plus_four_mixed-19,10,0.2580
no_mem,scripted,,19,canon-five_plus_four_mixed-19,11,0.2580
no_mem,scripted,,19,canon-five_plus_four_mixed-19,12,0.4064
no_mem,scripted,,19,canon-five_plus_four_mixed-19,13,0.2580
no_mem,scripted,,19,canon-five_plus_four_mixed-19,14,0.3675
no_mem,scripted,,19,canon-five_plus_four_mixed-19,15,0.3357
no_mem,scripted,,19,canon-five_plus_four_mixed-19,16,0.3675
no_mem,scripted,,19,canon-five_plus_four_mixed-19,17,0.3286
no_mem,scripted,,19,canon-five_plus_four_mixed-19,18,0.0777
no_mem,scripted,,19,canon-five_plus_four_mixed-19,19,0.1484
no_mem,scripted,,19,canon-five_plus_four_mixed-19,20,0.0389
no_mem,scripted,,19,canon-five_plus_four_mixed-19,21,0.2191
no_mem,scripted,,19,canon-five_plus_four_mixed-19,22,0.2968
no_mem,scripted,,19,canon-five_plus_four_mixed-19,23,0.2191
no_mem,scripted,,19,canon-five_plus_four_mixed-19,24,0.1873
no_mem,scripted,,19,canon-five_plus_four_mixed-19,25,0.2580
no_mem,scripted,,19,canon-five_plus_four_mixed-19,26,0.1484
no_mem,scripted,,19,canon-five_plus_four_mixed-19,27,0.2968
no_mem,scripted,,19,canon-five_plus_four_mixed-19,28,0.2191
no_mem,scripted,,19,canon-five_plus_four_mixed-19,29,0.2580
no_mem,scripted,,19,canon-five_plus_four_mixed-19,30,0.2968
no_mem,scripted,,20,canon-full_grid_active-20,1,0.1166
no_mem,scripted,,20,canon-full_grid_active-20,2,0.3675
no_mem,scripted,,20,canon-full_grid_active-20,3,0.1484
no_mem,scripted,,20,canon-full_grid_active-20,4,0.2191
no_mem,scripted,,20,canon-full_grid_active-20,5,0.2968
no_mem,scripted,,20,canon-full_grid_active-20,6,0.3675
no_mem,scripted,,20,canon-full_grid_active-20,7,0.1484
no_mem,scripted,,20,canon-full_grid_active-20,8,0.1484
no_mem,scripted,,20,canon-full_grid_active-20,9,0.2968
no_mem,scripted,,20,canon-full_grid_active-20,10,0.2968
no_mem,scripted,,20,canon-full_grid_active-20,11,0.3286
no_mem,scripted,,20,canon-full_grid_active-20,12,0.2968
no_mem,scripted,,20,canon-full_grid_active-20,13,0.3357
no_mem,scripted,,20,canon-full_grid_active-20,14,0.2968
no_mem,scripted,,20,canon-full_grid_active-20,15,0.1873
no_mem,scripted,,20,canon-full_grid_active-20,16,0.2580
no_mem,scripted,,20,canon-full_grid_active-20,17,0.1873
no_mem,scripted,,20,canon-full_grid_active-20,18,0.2580
no_mem,scripted,,20,canon-full_grid_active-20,19,0.3675
no_mem,scripted,,20,canon-full_grid_active-20,20,0.2261
no_mem,scripted,,20,canon-full_grid_active-20,21,0.1484
no_mem,scripted,,20,canon-full_grid_active-20,22,0.4770
no_mem,scripted,,20,canon-full_grid_active-20,23,0.2580
no_mem,scripted,,20,canon-full_grid_active-20,24,0.1873
no_mem,scripted,,20,canon-full_grid_active-20,25,0.3675
no_mem,scripted,,20,canon-full_grid_active-20,26,0.2580
no_mem,scripted,,20,canon-full_grid_active-20,27,0.1166
no_mem,scripted,,20,canon-full_grid_active-20,28,0.2191
no_mem,scripted,,20,canon-full_grid_active-20,29,0.2580
no_mem,scripted,,20,canon-full_grid_active-20,30,0.2580
no_mem,scripted,,21,canon-five_ch_wide-21,1,0.4841
no_mem,scripted,,21,canon-five_ch_wide-21,2,0.2191
no_mem,scripted,,21,canon-five_ch_wide-21,3,0.2580
no_mem,scripted,,21,canon-five_ch_wide-21,4,0.1095
no_mem,scripted,,21,canon-five_ch_wide-21,5,0.2580
no_mem,scripted,,21,canon-five_ch_wide-21,6,0.4770
no_mem,scripted,,21,canon-five_ch_wide-21,7,0.1095
no_mem,scripted,,21,canon-five_ch_wide-21,8,0.1095
no_mem,scripted,,21,canon-five_ch_wide-21,9,0.3286
no_mem,scripted,,21,canon-five_ch_wide-21,10,0.2191
no_mem,scripted,,21,canon-five_ch_wide-21,11,0.2191
no_mem,scripted,,21,canon-five_ch_wide-21,12,0.3675
no_mem,scripted,,21,canon-five_ch_wide-21,13,0.1095
no_mem,scripted,,21,canon-five_ch_wide-21,14,0.2580
no_mem,scripted,,21,canon-five_ch_wide-21,15,0.3286
no_mem,scripted,,21,canon-five_ch_wide-21,16,0.3286
no_mem,scripted,,21,canon-five_ch_wide-21,17,0.2580
no_mem,scripted,,21,canon-five_ch_wide-21,18,0.2191
no_mem,scripted,,21,canon-five_ch_wide-21,19,0.3286
no_mem,scripted,,21,canon-five_ch_wide-21,20,0.1484
no_mem,scripted,,21,canon-five_ch_wide-21,21,0.2191
no_mem,scripted,,21,canon-five_ch_wide-21,22,0.2191
no_mem,scripted,,21,canon-five_ch_wide-21,23,0.2191
no_mem,scripted,,21,canon-five_ch_wide-21,24,0.4382
no_mem,scripted,,21,canon-five_ch_wide-21,25,0.2191
no_mem,scripted,,21,canon-five_ch_wide-21,26,0.2191
no_mem,scripted,,21,canon-five_ch_wide-21,27,0.2191
no_mem,scripted,,21,canon-five_ch_wide-21,28,0.2580
no_mem,scripted,,21,canon-five_ch_wide-21,29,0.2580
no_mem,scripted,,21,canon-five_ch_wide-21,30,0.3675
no_mem,scripted,,22,canon-five_plus_four_mixed-22,1,0.4382
no_mem,scripted,,22,canon-five_plus_four_mixed-22,2,0.2968
no_mem,scripted,,22,canon-five_plus_four_mixed-22,3,0.1873
no_mem,scripted,,22,canon-five_plus_four_mixed-22,4,0.3286
no_mem,scripted,,22,canon-five_plus_four_mixed-22,5,0.2580
no_mem,scripted,,22,canon-five_plus_four_mixed-22,6,0.2261
no_mem,scripted,,22,canon-five_plus_four_mixed-22,7,0.1873
no_mem,scripted,,22,canon-five_plus_four_mixed-22,8,0.3675
no_mem,scripted,,22,canon-five_plus_four_mixed-22,9,0.2580
no_mem,scripted,,22,canon-five_plus_four_mixed-22,10,0.3675
no_mem,scripted,,22,canon-five_plus_four_mixed-22,11,0.1873
no_mem,scripted,,22,canon-five_plus_four_mixed-22,12,0.2580
no_mem,scripted,,22,canon-five_plus_four_mixed-22,13,0.2580
no_mem,scripted,,22,canon-five_plus_four_mixed-22,14,0.2580
no_mem,scripted,,22,canon-five_plus_four_mixed-22,15,0.2968
no_mem,scripted,,22,canon-five_plus_four_mixed-22,16,0.3675
no_mem,scripted,,22,canon-five_plus_four_mixed-22,17,0.0777
no_mem,scripted,,22,canon-five_plus_four_mixed-22,18,0.2580
no_mem,scripted,,22,canon-five_plus_four_mixed-22,19,0.2580
no_mem,scripted,,22,canon-five_plus_four_mixed-22,20,0.4452
no_mem,scripted,,22,canon-five_plus_four_mixed-22,21,0.1873
no_mem,scripted,,22,canon-five_plus_four_mixed-22,22,0.2261
no_mem,scripted,,22,canon-five_plus_four_mixed-22,23,0.2580
no_mem,scripted,,22,canon-five_plus_four_mixed-22,24,0.3675
no_mem,scripted,,22,canon-five_plus_four_mixed-22,25,0.1873
no_mem,scripted,,22,canon-five_plus_four_mixed-22,26,0.1095
no_mem,scripted,,22,canon-five_plus_four_mixed-22,27,0.3675
no_mem,scripted,,22,canon-five_plus_four_mixed-22,28,0.2580
no_mem,scripted,,22,canon-five_plus_four_mixed-22,29,0.2580
no_mem,scripted,,22,canon-five_plus_four_mixed-22,30,0.2580
no_mem,scripted,,23,canon-full_grid_active-23,1,0.2580
no_mem,scripted,,23,canon-full_grid_active-23,2,0.2580
no_mem,scripted,,23,canon-full_grid_active-23,3,0.3675
no_mem,scripted,,23,canon-full_grid_active-23,4,0.0389
no_mem,scripted,,23,canon-full_grid_active-23,5,0.2261
no_mem,scripted,,23,canon-full_grid_active-23,6,0.2580
no_mem,scripted,,23,canon-full_grid_active-23,7,0.2261
no_mem,scripted,,23,canon-full_grid_active-23,8,0.2191
no_mem,scripted,,23,canon-full_grid_active-23,9,0.4064
no_mem,scripted,,23,canon-full_grid_active-23,10,0.2580
no_mem,scripted,,23,canon-full_grid_active-23,11,0.5548
no_mem,scripted,,23,canon-full_grid_active-23,12,0.2580
no_mem,scripted,,23,canon-full_grid_active-23,13,0.3675
no_mem,scripted,,23,canon-full_grid_active-23,14,0.3286
no_mem,scripted,,23,canon-full_grid_active-23,15,0.1873
no_mem,scripted,,23,canon-full_grid_active-23,16,0.4452
no_mem,scripted,,23,canon-full_grid_active-23,17,0.4382
no_mem,scripted,,23,canon-full_grid_active-23,18,0.0777
no_mem,scripted,,23,canon-full_grid_active-23,19,0.2580
no_mem,scripted,,23,canon-full_grid_active-23,20,0.4770
no_mem,scripted,,23,canon-full_grid_active-23,21,0.2191
no_mem,scripted,,23,canon-full_grid_active-23,22,0.3357
no_mem,scripted,,23,canon-full_grid_active-23,23,0.3675
no_mem,scripted,,23,canon-full_grid_active-23,24,0.3675
no_mem,scripted,,23,canon-full_grid_active-23,25,0.2968
no_mem,scripted,,23,canon-full_grid_active-23,26,0.2261
no_mem,scripted,,23,canon-full_grid_active-23,27,0.4064
no_mem,scripted,,23,canon-full_grid_active-23,28,0.2580
no_mem,scripted,,23,canon-full_grid_active-23,29,0.0777
no_mem,scripted,,23,canon-full_grid_active-23,30,0.3675
perfect_mem,scripted,,0,canon-five_ch_wide-0,1,0.1095
perfect_mem,scripted,,0,canon-five_ch_wide-0,2,0.4770
perfect_mem,scripted,,0,canon-five_ch_wide-0,3,0.7350
perfect_mem,scripted,,0,canon-five_ch_wide-0,4,0.7350
perfect_mem,scripted,,0,canon-five_ch_wide-0,5,0.8445
perfect_mem,scripted,,0,canon-five_ch_wide-0,6,0.8834
perfect_mem,scripted,,0,canon-five_ch_wide-0,7,0.8834
perfect_mem,scripted,,0,canon-five_ch_wide-0,8,0.8834
perfect_mem,scripted,,0,canon-five_ch_wide-0,9,0.9223
perfect_mem,scripted,,0,canon-five_ch_wide-0,10,0.9223
perfect_mem,scripted,,0,canon-five_ch_wide-0,11,0.9223
perfect_mem,scripted,,0,canon-five_ch_wide-0,12,0.9223
perfect_mem,scripted,,0,canon-five_ch_wide-0,13,0.9223
perfect_mem,scripted,,0,canon-five_ch_wide-0,14,0.9223
perfect_mem,scripted,,0,canon-five_ch_wide-0,15,0.9611
perfect_mem,scripted,,0,canon-five_ch_wide-0,16,0.9611
perfect_mem,scripted,,0,canon-five_ch_wide-0,17,0.9611
perfect_mem,scripted,,0,canon-five_ch_wide-0,18,0.9611
perfect_mem,scripted,,0,canon-five_ch_wide-0,19,0.9611
perfect_mem,scripted,,0,canon-five_ch_wide-0,20,0.9611
perfect_mem,scripted,,0,canon-five_ch_wide-0,21,0.9611
perfect_mem,scripted,,0,canon-five_ch_wide-0,22,0.9611
perfect_mem,scripted,,0,canon-five_ch_wide-0,23,0.9611
perfect_mem,scripted,,0,canon-five_ch_wide-0,24,0.9611
perfect_mem,scripted,,0,canon-five_ch_wide-0,25,0.9611
perfect_mem,scripted,,0,canon-five_ch_wide-0,26,0.9611
perfect_mem,scripted,,0,canon-five_ch_wide-0,27,1.0000
perfect_mem,scripted,,0,canon-five_ch_wide-0,28,1.0000
perfect_mem,scripted,,0,canon-five_ch_wide-0,29,1.0000
perfect_mem,scripted,,0,canon-five_ch_wide-0,30,1.0000
perfect_mem,scripted,,1,canon-five_plus_four_mixed-1,1,0.1484
perfect_mem,scripted,,1,canon-five_plus_four_mixed-1,2,0.2968
perfect_mem,scripted,,1,canon-five_plus_four_mixed-1,3,0.5548
perfect_mem,scripted,,1,canon-five_plus_four_mixed-1,4,0.6643
perfect_mem,scripted,,1,canon-five_plus_four_mixed-1,5,0.7032
perfect_mem,scripted,,1,canon-five_plus_four_mixed-1,6,0.7032
perfect_mem,scripted,,1,canon-five_plus_four_mixed-1,7,0.7032
perfect_mem,scripted,,1,canon-five_plus_four_mixed-1,8,0.7032
perfect_mem,scripted,,1,canon-five_plus_four_mixed-1,9,0.7032
perfect_mem,scripted,,1,canon-five_plus_four_mixed-1,10,0.8127
perfect_mem,scripted,,1,canon-five_plus_four_mixed-1,11,0.9223
perfect_mem,scripted,,1,canon-five_plus_four_mixed-1,12,0.9611
perfect_mem,scripted,,1,canon-five_plus_four_mixed-1,13,0.9611
perfect_mem,scripted,,1,canon-five_plus_four_mixed-1,14,0.9611
perfect_mem,scripted,,1,canon-five_plus_four_mixed-1,15,0.9611
perfect_mem,scripted,,1,canon-five_plus_four_mixed-1,16,0.9611
perfect_mem,scripted,,1,canon-five_plus_four_mixed-1,17,0.9611
perfect_mem,scripted,,1,canon-five_plus_four_mixed-1,18,0.9611
perfect_mem,scripted,,1,canon-five_plus_four_mixed-1,19,0.9611
perfect_mem,scripted,,1,canon-five_plus_four_mixed-1,20,0.9611
perfect_mem,scripted,,1,canon-five_plus_four_mixed-1,21,0.9611
perfect_mem,scripted,,1,canon-five_plus_four_mixed-1,22,0.9611
perfect_mem,scripted,,1,canon-five_plus_four_mixed-1,23,0.9611
perfect_mem,scripted,,1,canon-five_plus_four_mixed-1,24,0.9611
perfect_mem,scripted,,1,canon-five_plus_four_mixed-1,25,0.9611
perfect_mem,scripted,,1,canon-five_plus_four_mixed-1,26,0.9611
perfect_mem,scripted,,1,canon-five_plus_four_mixed-1,27,0.9611
perfect_mem,scripted,,1,canon-five_plus_four_mixed-1,28,0.9611
perfect_mem,scripted,,1,canon-five_plus_four_mixed-1,29,0.9611
perfect_mem,scripted,,1,canon-five_plus_four_mixed-1,30,0.9611
perfect_mem,scripted,,2,canon-full_grid_active-2,1,0.4064
perfect_mem,scripted,,2,canon-full_grid_active-2,2,0.4452
perfect_mem,scripted,,2,canon-full_grid_active-2,3,0.8834
perfect_mem,scripted,,2,canon-full_grid_active-2,4,0.9611
perfect_mem,scripted,,2,canon-full_grid_active-2,5,0.9611
perfect_mem,scripted,,2,canon-full_grid_active-2,6,1.0000
perfect_mem,scripted,,2,canon-full_grid_active-2,7,1.0000
perfect_mem,scripted,,2,canon-full_grid_active-2,8,1.0000
perfect_mem,scripted,,2,canon-full_grid_active-2,9,1.0000
perfect_mem,scripted,,2,canon-full_grid_active-2,10,1.0000
perfect_mem,scripted,,2,canon-full_grid_active-2,11,1.0000
perfect_mem,scripted,,2,canon-full_grid_active-2,12,1.0000
perfect_mem,scripted,,2,canon-full_grid_active-2,13,1.0000
perfect_mem,scripted,,2,canon-full_grid_active-2,14,1.0000
perfect_mem,scripted,,2,canon-full_grid_active-2,15,1.0000
perfect_mem,scripted,,2,canon-full_grid_active-2,16,1.0000
perfect_mem,scripted,,2,canon-full_grid_active-2,17,1.0000
perfect_mem,scripted,,2,canon-full_grid_active-2,18,1.0000
perfect_mem,scripted,,2,canon-full_grid_active-2,19,1.0000
perfect_mem,scripted,,2,canon-full_grid_active-2,20,1.0000
